,0
62,"['NA1_4546678387', 'NA1_4546655469', 'NA1_4546623473', 'NA1_4546021260', 'NA1_4545952492', 'NA1_4545914681', 'NA1_4545886274', 'NA1_4545870605', 'NA1_4545827693', 'NA1_4545790463', 'NA1_4545754273', 'NA1_4545716684', 'NA1_4545699983', 'NA1_4545658968', 'NA1_4545633295', 'NA1_4545612039', 'NA1_4545579203', 'NA1_4545551588', 'NA1_4545526537', 'NA1_4545505324']"
63,"['NA1_4545612042', 'NA1_4545601929', 'NA1_4545575586', 'NA1_4545557308', 'NA1_4545550900', 'NA1_4545516575', 'NA1_4545505412', 'NA1_4545480680', 'NA1_4545464368', 'NA1_4545454147', 'NA1_4545440026', 'NA1_4545426395', 'NA1_4545419774', 'NA1_4545409043', 'NA1_4545398227', 'NA1_4545380730', 'NA1_4545373011', 'NA1_4545355140', 'NA1_4545339024', 'NA1_4545309862']"
64,"['NA1_4546681202', 'NA1_4546647096', 'NA1_4546626001', 'NA1_4546584547', 'NA1_4546560594', 'NA1_4546535229', 'NA1_4546518594', 'NA1_4546498028', 'NA1_4546485795', 'NA1_4546464263', 'NA1_4546451860', 'NA1_4546438124', 'NA1_4546434878', 'NA1_4546421802', 'NA1_4546403432', 'NA1_4546386604', 'NA1_4546379449', 'NA1_4546370128', 'NA1_4546362113', 'NA1_4546338770']"
65,"['NA1_4545762446', 'NA1_4545707231', 'NA1_4545664731', 'NA1_4545624242', 'NA1_4545597401', 'NA1_4545593794', 'NA1_4545555720', 'NA1_4545552970', 'NA1_4545522258', 'NA1_4545496708', 'NA1_4545488357', 'NA1_4545471054', 'NA1_4545457055', 'NA1_4545437405', 'NA1_4545420728', 'NA1_4545420939', 'NA1_4545410943', 'NA1_4545390331', 'NA1_4545379229', 'NA1_4545366379']"
66,"['NA1_4545449011', 'NA1_4545429220', 'NA1_4545418478', 'NA1_4545413449', 'NA1_4545399567', 'NA1_4545395369', 'NA1_4545393023', 'NA1_4545377256', 'NA1_4545358340', 'NA1_4545348827', 'NA1_4545322292', 'NA1_4545300532', 'NA1_4545284801', 'NA1_4545240716', 'NA1_4545206042', 'NA1_4545180310', 'NA1_4545157923', 'NA1_4545098320', 'NA1_4545032559', 'NA1_4544999771']"
67,"['NA1_4545495122', 'NA1_4545484814', 'NA1_4545463621', 'NA1_4545455546', 'NA1_4545444004', 'NA1_4545420645', 'NA1_4545408660', 'NA1_4545401159', 'NA1_4545382661', 'NA1_4545372316', 'NA1_4545363326', 'NA1_4545354021', 'NA1_4545339820', 'NA1_4545314409', 'NA1_4545308062', 'NA1_4545278944', 'NA1_4545244729', 'NA1_4545211458', 'NA1_4545163459', 'NA1_4545140275']"
68,"['NA1_4546698327', 'NA1_4546659074', 'NA1_4546617538', 'NA1_4546577591', 'NA1_4546559524', 'NA1_4546538357', 'NA1_4546531862', 'NA1_4546510093', 'NA1_4546486646', 'NA1_4546486241', 'NA1_4546451518', 'NA1_4546446875', 'NA1_4546424121', 'NA1_4546415579', 'NA1_4546399734', 'NA1_4546396790', 'NA1_4546388082', 'NA1_4546367274', 'NA1_4546360553', 'NA1_4546352078']"
69,"['NA1_4545740660', 'NA1_4545711901', 'NA1_4545679741', 'NA1_4545637316', 'NA1_4545607218', 'NA1_4545588224', 'NA1_4545565362', 'NA1_4545552340', 'NA1_4545536223', 'NA1_4545511515', 'NA1_4545495168', 'NA1_4545480958', 'NA1_4545458081', 'NA1_4545442424', 'NA1_4545438837', 'NA1_4545420093', 'NA1_4545404315', 'NA1_4545390444', 'NA1_4545394742', 'NA1_4545379958']"
70,"['NA1_4546709095', 'NA1_4546624895', 'NA1_4546351356', 'NA1_4545516345', 'NA1_4545508271', 'NA1_4545489577', 'NA1_4545478498', 'NA1_4545469847', 'NA1_4545444533', 'NA1_4545438333', 'NA1_4545431813', 'NA1_4545426853', 'NA1_4545410267', 'NA1_4545399474', 'NA1_4545394802', 'NA1_4545375093', 'NA1_4545362238', 'NA1_4545350863', 'NA1_4545338435', 'NA1_4545319744']"
71,"['NA1_4546693857', 'NA1_4546668441', 'NA1_4546654739', 'NA1_4546619840', 'NA1_4546589295', 'NA1_4546560640', 'NA1_4546546120', 'NA1_4546527028', 'NA1_4546505268', 'NA1_4546480729', 'NA1_4546478995', 'NA1_4546461490', 'NA1_4546461169', 'NA1_4546446328', 'NA1_4546433594', 'NA1_4546422398', 'NA1_4546409469', 'NA1_4546407772', 'NA1_4546387537', 'NA1_4546386135']"
72,"['NA1_4546700352', 'NA1_4546675511', 'NA1_4546647151', 'NA1_4546625779', 'NA1_4546596857', 'NA1_4546566388', 'NA1_4546559747', 'NA1_4546526601', 'NA1_4546494486', 'NA1_4546484163', 'NA1_4546477856', 'NA1_4546452881', 'NA1_4546435859', 'NA1_4546418461', 'NA1_4546400696', 'NA1_4546400737', 'NA1_4546379369', 'NA1_4546373807', 'NA1_4546352986', 'NA1_4546338823']"
73,"['NA1_4546688055', 'NA1_4546652936', 'NA1_4546608722', 'NA1_4546596913', 'NA1_4546569585', 'NA1_4546555790', 'NA1_4546532106', 'NA1_4546513863', 'NA1_4546482537', 'NA1_4546483326', 'NA1_4546473566', 'NA1_4546474233', 'NA1_4546462903', 'NA1_4546438086', 'NA1_4546432044', 'NA1_4546431831', 'NA1_4546416218', 'NA1_4546407306', 'NA1_4546395145', 'NA1_4546383449']"
74,"['NA1_4546700352', 'NA1_4546668819', 'NA1_4546638147', 'NA1_4546604550', 'NA1_4546579958', 'NA1_4546549476', 'NA1_4546520658', 'NA1_4546517744', 'NA1_4546487551', 'NA1_4546466722', 'NA1_4546464857', 'NA1_4546448353', 'NA1_4546437736', 'NA1_4546427770', 'NA1_4546413919', 'NA1_4546404456', 'NA1_4546392864', 'NA1_4546367458', 'NA1_4546354660', 'NA1_4546338670']"
75,"['NA1_4546704509', 'NA1_4546682089', 'NA1_4546647860', 'NA1_4546617870', 'NA1_4546600126', 'NA1_4546569444', 'NA1_4546554886', 'NA1_4546525272', 'NA1_4546504536', 'NA1_4546480223', 'NA1_4546450054', 'NA1_4546436872', 'NA1_4546427096', 'NA1_4546417285', 'NA1_4546403655', 'NA1_4546402818', 'NA1_4546385067', 'NA1_4546376252', 'NA1_4546353406', 'NA1_4546334683']"
76,"['NA1_4545598438', 'NA1_4545601808', 'NA1_4545576241', 'NA1_4545546622', 'NA1_4545532080', 'NA1_4545522744', 'NA1_4545504759', 'NA1_4545478957', 'NA1_4545460104', 'NA1_4545448134', 'NA1_4545434249', 'NA1_4545417430', 'NA1_4545402476', 'NA1_4545390444', 'NA1_4545380471', 'NA1_4545369610', 'NA1_4545366091', 'NA1_4545345126', 'NA1_4545330273', 'NA1_4545306553']"
77,"['NA1_4545941024', 'NA1_4545896905', 'NA1_4545845955', 'NA1_4545809272', 'NA1_4545780098', 'NA1_4545744815', 'NA1_4545695332', 'NA1_4545650623', 'NA1_4545623358', 'NA1_4545596989', 'NA1_4545583971', 'NA1_4545565984', 'NA1_4545541078', 'NA1_4545524614', 'NA1_4545510393', 'NA1_4545485708', 'NA1_4545486955', 'NA1_4545461271', 'NA1_4545454067', 'NA1_4545441060']"
78,"['NA1_4546704509', 'NA1_4546682089', 'NA1_4546665308', 'NA1_4546632266', 'NA1_4546604816', 'NA1_4546580854', 'NA1_4546549476', 'NA1_4546537913', 'NA1_4546517746', 'NA1_4546482588', 'NA1_4546455389', 'NA1_4546444026', 'NA1_4546431038', 'NA1_4546420233', 'NA1_4546410913', 'NA1_4546396208', 'NA1_4546383337', 'NA1_4546374429', 'NA1_4546364819', 'NA1_4546341960']"
79,"['NA1_4546676688', 'NA1_4546658729', 'NA1_4546641012', 'NA1_4546612289', 'NA1_4546586120', 'NA1_4546560497', 'NA1_4546546845', 'NA1_4546519400', 'NA1_4546494605', 'NA1_4546480975', 'NA1_4546470896', 'NA1_4546461742', 'NA1_4546438391', 'NA1_4546424610', 'NA1_4546419392', 'NA1_4546416962', 'NA1_4546402825', 'NA1_4546377538', 'NA1_4546369767', 'NA1_4546347673']"
80,"['NA1_4545450787', 'NA1_4545431182', 'NA1_4545421259', 'NA1_4545402656', 'NA1_4545396622', 'NA1_4545387307', 'NA1_4545382288', 'NA1_4545374130', 'NA1_4545353549', 'NA1_4545347068', 'NA1_4545340485', 'NA1_4545321086', 'NA1_4545309931', 'NA1_4545275875', 'NA1_4545237713', 'NA1_4545215287', 'NA1_4545178737', 'NA1_4545101363', 'NA1_4545054997', 'NA1_4544972451']"
81,"['NA1_4546681725', 'NA1_4546658237', 'NA1_4546640762', 'NA1_4546601071', 'NA1_4546564588', 'NA1_4546546600', 'NA1_4546520554', 'NA1_4546507045', 'NA1_4546484508', 'NA1_4546449655', 'NA1_4546438286', 'NA1_4546433764', 'NA1_4546417094', 'NA1_4546405936', 'NA1_4546383709', 'NA1_4546371673', 'NA1_4546370829', 'NA1_4546362855', 'NA1_4546343981', 'NA1_4546319289']"
82,"['NA1_4546681230', 'NA1_4546647121', 'NA1_4546618112', 'NA1_4546589295', 'NA1_4546561274', 'NA1_4546539174', 'NA1_4546518594', 'NA1_4546503143', 'NA1_4546480223', 'NA1_4546475482', 'NA1_4546466472', 'NA1_4546459117', 'NA1_4546436641', 'NA1_4546434011', 'NA1_4546419114', 'NA1_4546404645', 'NA1_4546401944', 'NA1_4546381342', 'NA1_4546376476', 'NA1_4546372767']"
83,"['NA1_4546626157', 'NA1_4546596401', 'NA1_4546576671', 'NA1_4546556310', 'NA1_4546535019', 'NA1_4546514331', 'NA1_4546492257', 'NA1_4546481609', 'NA1_4546474288', 'NA1_4546449655', 'NA1_4546443936', 'NA1_4546422227', 'NA1_4546405535', 'NA1_4546394464', 'NA1_4546383337', 'NA1_4546375203', 'NA1_4546356151', 'NA1_4546338933', 'NA1_4546332744', 'NA1_4546296583']"
84,"['NA1_4546235402', 'NA1_4546207194', 'NA1_4546144039', 'NA1_4546096391', 'NA1_4546055135', 'NA1_4545997506', 'NA1_4545947463', 'NA1_4545913149', 'NA1_4545845730', 'NA1_4545818460', 'NA1_4545768315', 'NA1_4545747074', 'NA1_4545719280', 'NA1_4545684200', 'NA1_4545654474', 'NA1_4545645861', 'NA1_4545599694', 'NA1_4545582802', 'NA1_4545556318', 'NA1_4545542210']"
85,"['NA1_4546673169', 'NA1_4546654004', 'NA1_4546628601', 'NA1_4546608694', 'NA1_4546578684', 'NA1_4546571767', 'NA1_4546544907', 'NA1_4546521978', 'NA1_4546492565', 'NA1_4546475728', 'NA1_4546464455', 'NA1_4546459047', 'NA1_4546434734', 'NA1_4546436778', 'NA1_4546417316', 'NA1_4546404470', 'NA1_4546394978', 'NA1_4546388326', 'NA1_4546386898', 'NA1_4546375943']"
86,"['NA1_4546689202', 'NA1_4546657616', 'NA1_4546626116', 'NA1_4546601080', 'NA1_4546578811', 'NA1_4546559199', 'NA1_4546545023', 'NA1_4546517540', 'NA1_4546492218', 'NA1_4546479010', 'NA1_4546469951', 'NA1_4546449466', 'NA1_4546442787', 'NA1_4546420526', 'NA1_4546405535', 'NA1_4546402825', 'NA1_4546384202', 'NA1_4546375085', 'NA1_4546353627', 'NA1_4546358792']"
87,"['NA1_4546620133', 'NA1_4546581649', 'NA1_4546564778', 'NA1_4546542370', 'NA1_4546522991', 'NA1_4546483573', 'NA1_4546468706', 'NA1_4546457568', 'NA1_4546441307', 'NA1_4546432926', 'NA1_4546412315', 'NA1_4546413903', 'NA1_4546396208', 'NA1_4546385107', 'NA1_4546379908', 'NA1_4546361143', 'NA1_4546350875', 'NA1_4546322536', 'NA1_4546299389', 'NA1_4546268458']"
88,"['NA1_4546676298', 'NA1_4546638524', 'NA1_4546616685', 'NA1_4546591073', 'NA1_4546573371', 'NA1_4546552844', 'NA1_4546520554', 'NA1_4546502973', 'NA1_4546490914', 'NA1_4546469906', 'NA1_4546454897', 'NA1_4546438253', 'NA1_4546433260', 'NA1_4546410468', 'NA1_4546404415', 'NA1_4546393396', 'NA1_4546391955', 'NA1_4546367712', 'NA1_4546369883', 'NA1_4546357752']"
89,"['NA1_4546359115', 'NA1_4546335571', 'NA1_4546318627', 'NA1_4546306209', 'NA1_4546275076', 'NA1_4546210531', 'NA1_4546173701', 'NA1_4546147229', 'NA1_4546110137', 'NA1_4546048464', 'NA1_4545994687', 'NA1_4545965152', 'NA1_4545925221', 'NA1_4545882450', 'NA1_4545874372', 'NA1_4545839797', 'NA1_4545792633', 'NA1_4545755000', 'NA1_4545718190', 'NA1_4545685684']"
90,"['NA1_4545741195', 'NA1_4545704481', 'NA1_4545667626', 'NA1_4545651075', 'NA1_4545623997', 'NA1_4545608326', 'NA1_4545587780', 'NA1_4545564358', 'NA1_4545544835', 'NA1_4545513573', 'NA1_4545508230', 'NA1_4545494284', 'NA1_4545477094', 'NA1_4545464197', 'NA1_4545443596', 'NA1_4545442446', 'NA1_4545430473', 'NA1_4545439825', 'NA1_4545420886', 'NA1_4545403422']"
91,"['NA1_4545540348', 'NA1_4545528055', 'NA1_4545514274', 'NA1_4545490636', 'NA1_4545483090', 'NA1_4545464548', 'NA1_4545442244', 'NA1_4545444969', 'NA1_4545420604', 'NA1_4545424830', 'NA1_4545412349', 'NA1_4545403526', 'NA1_4545409842', 'NA1_4545389328', 'NA1_4545385300', 'NA1_4545370562', 'NA1_4545361075', 'NA1_4545343325', 'NA1_4545322977', 'NA1_4545305891']"
92,"['NA1_4546648826', 'NA1_4546610161', 'NA1_4546577716', 'NA1_4546572837', 'NA1_4546538558', 'NA1_4546524263', 'NA1_4546505171', 'NA1_4546486139', 'NA1_4546460065', 'NA1_4546444122', 'NA1_4546433260', 'NA1_4546416693', 'NA1_4546411776', 'NA1_4546396744', 'NA1_4546376573', 'NA1_4546375759', 'NA1_4546362767', 'NA1_4546344844', 'NA1_4546309720', 'NA1_4546278993']"
93,"['NA1_4546690566', 'NA1_4546664203', 'NA1_4546645691', 'NA1_4546625378', 'NA1_4546597464', 'NA1_4546570973', 'NA1_4546549241', 'NA1_4546523435', 'NA1_4546517100', 'NA1_4546490301', 'NA1_4546480415', 'NA1_4546477905', 'NA1_4546462810', 'NA1_4546439538', 'NA1_4546425056', 'NA1_4546406734', 'NA1_4546391691', 'NA1_4546381437', 'NA1_4546383758', 'NA1_4546379078']"
94,"['NA1_4546702974', 'NA1_4546665955', 'NA1_4546626090', 'NA1_4546584547', 'NA1_4546569345', 'NA1_4546552767', 'NA1_4546523027', 'NA1_4546504436', 'NA1_4546489335', 'NA1_4546477068', 'NA1_4546471740', 'NA1_4546441601', 'NA1_4546434070', 'NA1_4546414240', 'NA1_4546405865', 'NA1_4546382321', 'NA1_4546373337', 'NA1_4546362150', 'NA1_4546342640', 'NA1_4546337429']"
95,"['NA1_4546385999', 'NA1_4546374573', 'NA1_4546378773', 'NA1_4546355980', 'NA1_4546336129', 'NA1_4546310395', 'NA1_4546303839', 'NA1_4546257614', 'NA1_4546250969', 'NA1_4546214759', 'NA1_4546184969', 'NA1_4546141812', 'NA1_4546106034', 'NA1_4546087765', 'NA1_4546038794', 'NA1_4545991164', 'NA1_4545951740', 'NA1_4545904149', 'NA1_4545868377', 'NA1_4545829513']"
96,"['NA1_4546687670', 'NA1_4546679825', 'NA1_4546640382', 'NA1_4546607104', 'NA1_4546582072', 'NA1_4546568845', 'NA1_4546523718', 'NA1_4546515573', 'NA1_4546498752', 'NA1_4546486241', 'NA1_4546473485', 'NA1_4546464909', 'NA1_4546434070', 'NA1_4546412526', 'NA1_4546415018', 'NA1_4546403515', 'NA1_4546390366', 'NA1_4546377307', 'NA1_4546360244', 'NA1_4546347215']"
97,"['NA1_4546504071', 'NA1_4546479677', 'NA1_4546465757', 'NA1_4546441572', 'NA1_4546438920', 'NA1_4546424238', 'NA1_4546408721', 'NA1_4546412889', 'NA1_4546394464', 'NA1_4546380713', 'NA1_4546376476', 'NA1_4546374766', 'NA1_4546349441', 'NA1_4546333939', 'NA1_4546312203', 'NA1_4546299284', 'NA1_4546262468', 'NA1_4546236993', 'NA1_4546203988', 'NA1_4546162057']"
98,"['NA1_4546685937', 'NA1_4546646929', 'NA1_4546623098', 'NA1_4546595020', 'NA1_4546571940', 'NA1_4546545523', 'NA1_4546518392', 'NA1_4546492300', 'NA1_4546469733', 'NA1_4546460199', 'NA1_4546446899', 'NA1_4546434858', 'NA1_4546410643', 'NA1_4546418838', 'NA1_4546401333', 'NA1_4546389980', 'NA1_4546366692', 'NA1_4546352375', 'NA1_4546337782', 'NA1_4546314282']"
99,"['NA1_4546684395', 'NA1_4546644708', 'NA1_4546626093', 'NA1_4546601510', 'NA1_4546564588', 'NA1_4546540705', 'NA1_4546519400', 'NA1_4546491455', 'NA1_4546480975', 'NA1_4546469951', 'NA1_4546448635', 'NA1_4546440342', 'NA1_4546424238', 'NA1_4546412401', 'NA1_4546407489', 'NA1_4546401281', 'NA1_4546386556', 'NA1_4546368506', 'NA1_4546364309', 'NA1_4546345525']"
100,"['NA1_4546589663', 'NA1_4546579195', 'NA1_4546568220', 'NA1_4546548501', 'NA1_4546543299', 'NA1_4546506381', 'NA1_4546502083', 'NA1_4546486637', 'NA1_4546355847', 'NA1_4546346329', 'NA1_4546337286', 'NA1_4546331214', 'NA1_4546319048', 'NA1_4546286199', 'NA1_4546277889', 'NA1_4546249403', 'NA1_4546200732', 'NA1_4546191908', 'NA1_4546172072', 'NA1_4546159885']"
101,"['NA1_4546589663', 'NA1_4546579195', 'NA1_4546568220', 'NA1_4546548501', 'NA1_4546543299', 'NA1_4546506381', 'NA1_4546502083', 'NA1_4546486637', 'NA1_4546355847', 'NA1_4546346329', 'NA1_4546337286', 'NA1_4546331214', 'NA1_4546319048', 'NA1_4546286199', 'NA1_4546277889', 'NA1_4546249403', 'NA1_4546200732', 'NA1_4546191908', 'NA1_4546172072', 'NA1_4546159885']"
102,"['NA1_4546012728', 'NA1_4545957321', 'NA1_4545927008', 'NA1_4545880830', 'NA1_4545840763', 'NA1_4545779658', 'NA1_4545748423', 'NA1_4545717764', 'NA1_4545690800', 'NA1_4545667427', 'NA1_4545636677', 'NA1_4545628878', 'NA1_4545600520', 'NA1_4545586536', 'NA1_4545564467', 'NA1_4545533678', 'NA1_4545525225', 'NA1_4545509316', 'NA1_4545492290', 'NA1_4545478498']"
103,"['NA1_4545790463', 'NA1_4545757644', 'NA1_4545733348', 'NA1_4545690235', 'NA1_4545665139', 'NA1_4545641813', 'NA1_4545609299', 'NA1_4545584972', 'NA1_4545555683', 'NA1_4545542748', 'NA1_4545519714', 'NA1_4545509252', 'NA1_4545486602', 'NA1_4545471656', 'NA1_4545469113', 'NA1_4545445567', 'NA1_4545440026', 'NA1_4545417535', 'NA1_4545407617', 'NA1_4545401159']"
104,"['NA1_4545667087', 'NA1_4545632075', 'NA1_4545619753', 'NA1_4545559729', 'NA1_4545562098', 'NA1_4545533654', 'NA1_4545494284', 'NA1_4545484814', 'NA1_4545469113', 'NA1_4545462983', 'NA1_4545449618', 'NA1_4545453110', 'NA1_4545444053', 'NA1_4545437063', 'NA1_4545423204', 'NA1_4545412360', 'NA1_4545402447', 'NA1_4545350540', 'NA1_4545350887', 'NA1_4545332661']"
105,"['NA1_4545660637', 'NA1_4545660991', 'NA1_4545625336', 'NA1_4545619753', 'NA1_4545559729', 'NA1_4545562098', 'NA1_4545533654', 'NA1_4545494284', 'NA1_4545484814', 'NA1_4545469113', 'NA1_4545462983', 'NA1_4545449618', 'NA1_4545453110', 'NA1_4545444053', 'NA1_4545437063', 'NA1_4545423204', 'NA1_4545412360', 'NA1_4545402447', 'NA1_4545350540', 'NA1_4545350887']"
106,"['NA1_4545624581', 'NA1_4545623994', 'NA1_4545622966', 'NA1_4545603619', 'NA1_4545556359', 'NA1_4545547717', 'NA1_4545543890', 'NA1_4545531420', 'NA1_4545479917', 'NA1_4545469277', 'NA1_4545461735', 'NA1_4545444913', 'NA1_4545432315', 'NA1_4545427245', 'NA1_4545418105', 'NA1_4545412227', 'NA1_4545403319', 'NA1_4545356862', 'NA1_4545344872', 'NA1_4545339860']"
107,"['NA1_4545683052', 'NA1_4545666108', 'NA1_4545660035', 'NA1_4545629748', 'NA1_4545610362', 'NA1_4545609928', 'NA1_4545556359', 'NA1_4545547717', 'NA1_4545543890', 'NA1_4545531420', 'NA1_4545479917', 'NA1_4545469277', 'NA1_4545461735', 'NA1_4545444913', 'NA1_4545432315', 'NA1_4545427245', 'NA1_4545418105', 'NA1_4545412227', 'NA1_4545403319', 'NA1_4545356862']"
108,"['NA1_4545550700', 'NA1_4545528571', 'NA1_4545485429', 'NA1_4545471187', 'NA1_4545455557', 'NA1_4545455005', 'NA1_4545434237', 'NA1_4545425288', 'NA1_4545415280', 'NA1_4545406703', 'NA1_4545405479', 'NA1_4545402241', 'NA1_4545364080', 'NA1_4545348234', 'NA1_4545342528', 'NA1_4545342122', 'NA1_4545324569', 'NA1_4545317353', 'NA1_4545308382', 'NA1_4545296135']"
109,"['NA1_4546688655', 'NA1_4546672739', 'NA1_4546637013', 'NA1_4546610790', 'NA1_4546529944', 'NA1_4546513863', 'NA1_4546502083', 'NA1_4546489335', 'NA1_4546476945', 'NA1_4546421151', 'NA1_4546411900', 'NA1_4546119301', 'NA1_4546067036', 'NA1_4546016477', 'NA1_4545977934', 'NA1_4545896982', 'NA1_4545697477', 'NA1_4545662434', 'NA1_4545641932', 'NA1_4545612138']"
110,"['NA1_4546339173', 'NA1_4546327679', 'NA1_4546309221', 'NA1_4546277670', 'NA1_4546265959', 'NA1_4546219123', 'NA1_4546176427', 'NA1_4546134694', 'NA1_4546080488', 'NA1_4546029083', 'NA1_4545960703', 'NA1_4545926675', 'NA1_4545893962', 'NA1_4545837661', 'NA1_4545791631', 'NA1_4545763359', 'NA1_4545711141', 'NA1_4545690966', 'NA1_4545673398', 'NA1_4545652272']"
111,"['NA1_4545832485', 'NA1_4545793390', 'NA1_4545750957', 'NA1_4545709482', 'NA1_4545687203', 'NA1_4545658208', 'NA1_4545642627', 'NA1_4545620011', 'NA1_4545589461', 'NA1_4545566398', 'NA1_4545553185', 'NA1_4545526507', 'NA1_4545507309', 'NA1_4545480680', 'NA1_4545474210', 'NA1_4545462279', 'NA1_4545452018', 'NA1_4545430978', 'NA1_4545421259', 'NA1_4545410018']"
112,"['NA1_4546045755', 'NA1_4545988719', 'NA1_4545951885', 'NA1_4545931463', 'NA1_4545865617', 'NA1_4545832881', 'NA1_4545805023', 'NA1_4545750238', 'NA1_4545724774', 'NA1_4545684455', 'NA1_4545653131', 'NA1_4545624700', 'NA1_4545603506', 'NA1_4545576590', 'NA1_4545567129', 'NA1_4545550992', 'NA1_4545517212', 'NA1_4545493477', 'NA1_4545474593', 'NA1_4545462414']"
113,"['NA1_4545348892', 'NA1_4545322464', 'NA1_4545306396', 'NA1_4545295046', 'NA1_4545272829', 'NA1_4545241933', 'NA1_4545192267', 'NA1_4545151458', 'NA1_4545128827', 'NA1_4545088074', 'NA1_4545038173', 'NA1_4544997072', 'NA1_4544967716', 'NA1_4544937824', 'NA1_4544896611', 'NA1_4544854223', 'NA1_4544817339', 'NA1_4544792924', 'NA1_4544762015', 'NA1_4544724634']"
114,"['NA1_4546694333', 'NA1_4546675762', 'NA1_4546642902', 'NA1_4546611334', 'NA1_4546595905', 'NA1_4546569585', 'NA1_4546554886', 'NA1_4546532486', 'NA1_4546523856', 'NA1_4546508886', 'NA1_4546488237', 'NA1_4546465763', 'NA1_4546440613', 'NA1_4546436014', 'NA1_4546416693', 'NA1_4546411217', 'NA1_4546399666', 'NA1_4546392658', 'NA1_4546380524', 'NA1_4546370646']"
115,"['NA1_4545878165', 'NA1_4545833461', 'NA1_4545794644', 'NA1_4545771276', 'NA1_4545735976', 'NA1_4545686716', 'NA1_4545666683', 'NA1_4545658924', 'NA1_4545626066', 'NA1_4545602042', 'NA1_4545586756', 'NA1_4545561382', 'NA1_4545545915', 'NA1_4545525410', 'NA1_4545510481', 'NA1_4545497361', 'NA1_4545477728', 'NA1_4545465486', 'NA1_4545455892', 'NA1_4545440456']"
116,"['NA1_4546648975', 'NA1_4546623098', 'NA1_4546607995', 'NA1_4546580854', 'NA1_4546554823', 'NA1_4546340617', 'NA1_4546333363', 'NA1_4546319106', 'NA1_4546294404', 'NA1_4546265991', 'NA1_4546222950', 'NA1_4546182459', 'NA1_4546162738', 'NA1_4546117478', 'NA1_4546076882', 'NA1_4546028379', 'NA1_4545981607', 'NA1_4545931911', 'NA1_4545876381', 'NA1_4545832668']"
117,"['NA1_4546717851', 'NA1_4546686348', 'NA1_4546666952', 'NA1_4546639970', 'NA1_4546603641', 'NA1_4546584590', 'NA1_4546564611', 'NA1_4546544297', 'NA1_4546523206', 'NA1_4546508916', 'NA1_4546482537', 'NA1_4546449655', 'NA1_4546436218', 'NA1_4546432887', 'NA1_4546419114', 'NA1_4546383721', 'NA1_4546380319', 'NA1_4546377069', 'NA1_4546357715', 'NA1_4546348376']"
118,"['NA1_4546582061', 'NA1_4546554486', 'NA1_4546539939', 'NA1_4546519808', 'NA1_4546502776', 'NA1_4546486241', 'NA1_4546455022', 'NA1_4546436962', 'NA1_4546425119', 'NA1_4546416218', 'NA1_4546400684', 'NA1_4546391383', 'NA1_4546388082', 'NA1_4546375085', 'NA1_4546353627', 'NA1_4546350753', 'NA1_4546335301', 'NA1_4546320579', 'NA1_4546296506', 'NA1_4546265488']"
119,"['NA1_4545569295', 'NA1_4545564834', 'NA1_4545533505', 'NA1_4545518475', 'NA1_4545497456', 'NA1_4545496844', 'NA1_4545466423', 'NA1_4545448242', 'NA1_4545431042', 'NA1_4545415887', 'NA1_4545411035', 'NA1_4545403992', 'NA1_4545390345', 'NA1_4545382046', 'NA1_4545363614', 'NA1_4545361792', 'NA1_4545343803', 'NA1_4545322977', 'NA1_4545297663', 'NA1_4545271957']"
120,"['NA1_4545553198', 'NA1_4545536223', 'NA1_4545513014', 'NA1_4545496515', 'NA1_4545488771', 'NA1_4545473014', 'NA1_4545442714', 'NA1_4545441380', 'NA1_4545420654', 'NA1_4545408597', 'NA1_4545412799', 'NA1_4545386392', 'NA1_4545385120', 'NA1_4545372891', 'NA1_4545366783', 'NA1_4545353131', 'NA1_4545339059', 'NA1_4545312542', 'NA1_4545299898', 'NA1_4545271043']"
121,"['NA1_4545512220', 'NA1_4545493477', 'NA1_4545478957', 'NA1_4545474800', 'NA1_4545467764', 'NA1_4545455276', 'NA1_4545438312', 'NA1_4545431813', 'NA1_4545418783', 'NA1_4545403064', 'NA1_4545391032', 'NA1_4545376293', 'NA1_4545375156', 'NA1_4545356605', 'NA1_4545356841', 'NA1_4545342840', 'NA1_4545313602', 'NA1_4545289702', 'NA1_4545277789', 'NA1_4545238910']"
122,"['NA1_4545618928', 'NA1_4545593436', 'NA1_4545573527', 'NA1_4545542475', 'NA1_4545520057', 'NA1_4545507822', 'NA1_4545481562', 'NA1_4545456703', 'NA1_4545461735', 'NA1_4545447965', 'NA1_4545433440', 'NA1_4545420210', 'NA1_4545401558', 'NA1_4545399311', 'NA1_4545387820', 'NA1_4545372263', 'NA1_4545359629', 'NA1_4545356621', 'NA1_4545342675', 'NA1_4545333926']"
