,0
24426,NA1_4545405845
24427,NA1_4545392312
24428,NA1_4545384291
24429,NA1_4545354134
24430,NA1_4545340904
24431,NA1_4545291433
24432,NA1_4545238527
24433,NA1_4545203365
24434,NA1_4545166272
24435,NA1_4545124768
24436,NA1_4545085878
24437,NA1_4544467300
24438,NA1_4544398635
24439,NA1_4544319655
24440,NA1_4546641797
24441,NA1_4546608342
24442,NA1_4546577730
24443,NA1_4546571848
24444,NA1_4546526958
24445,NA1_4546500384
24446,NA1_4546497831
24447,NA1_4546071496
24448,NA1_4545677635
24449,NA1_4545625904
24450,NA1_4545585487
24451,NA1_4545567587
24452,NA1_4545520463
24453,NA1_4545500109
24454,NA1_4545488620
24455,NA1_4545177896
24456,NA1_4545139163
24457,NA1_4545100454
24458,NA1_4545058573
24459,NA1_4545024473
24460,NA1_4546606270
24461,NA1_4546580101
24462,NA1_4545870359
24463,NA1_4545833335
24464,NA1_4545801476
24465,NA1_4545756944
24466,NA1_4545715415
24467,NA1_4545694747
24468,NA1_4545551322
24469,NA1_4545315946
24470,NA1_4545296356
24471,NA1_4545272469
24472,NA1_4545245562
24473,NA1_4544911819
24474,NA1_4544867597
24475,NA1_4544831154
24476,NA1_4542620588
24477,NA1_4542598571
24478,NA1_4542573784
24479,NA1_4542534430
24480,NA1_4546711605
24481,NA1_4546025760
24482,NA1_4545899374
24483,NA1_4545853074
24484,NA1_4545826873
24485,NA1_4545782709
24486,NA1_4545732567
24487,NA1_4545698316
24488,NA1_4545076081
24489,NA1_4544993937
24490,NA1_4544923546
24491,NA1_4544858717
24492,NA1_4544808151
24493,NA1_4544165225
24494,NA1_4544114340
24495,NA1_4544096819
24496,NA1_4544038641
24497,NA1_4538731700
24498,NA1_4538712979
24499,NA1_4538686729
24500,NA1_4546188335
24501,NA1_4546165389
24502,NA1_4545987379
24503,NA1_4545933045
24504,NA1_4545892321
24505,NA1_4545858449
24506,NA1_4545827840
24507,NA1_4545234451
24508,NA1_4545216935
24509,NA1_4545043147
24510,NA1_4544969319
24511,NA1_4544933246
24512,NA1_4544179873
24513,NA1_4544050737
24514,NA1_4543334536
24515,NA1_4543168953
24516,NA1_4542546547
24517,NA1_4542127451
24518,NA1_4542095055
24519,NA1_4541347109
24520,NA1_4546317376
24521,NA1_4546277863
24522,NA1_4546188513
24523,NA1_4546160139
24524,NA1_4545962906
24525,NA1_4545860021
24526,NA1_4545768682
24527,NA1_4545568420
24528,NA1_4545560800
24529,NA1_4545537390
24530,NA1_4545519825
24531,NA1_4545492061
24532,NA1_4545468650
24533,NA1_4545329497
24534,NA1_4545313455
24535,NA1_4545279658
24536,NA1_4545259151
24537,NA1_4545163225
24538,NA1_4545120408
24539,NA1_4545087205
24540,NA1_4546662991
24541,NA1_4546634661
24542,NA1_4546627424
24543,NA1_4546299657
24544,NA1_4546272601
24545,NA1_4546252923
24546,NA1_4546222403
24547,NA1_4546183390
24548,NA1_4546173351
24549,NA1_4546133869
24550,NA1_4546081695
24551,NA1_4546031174
24552,NA1_4546016702
24553,NA1_4545979697
24554,NA1_4545946745
24555,NA1_4545893719
24556,NA1_4545857131
24557,NA1_4545815839
24558,NA1_4545781756
24559,NA1_4545624629
24560,NA1_4546605415
24561,NA1_4546582203
24562,NA1_4546558615
24563,NA1_4546536249
24564,NA1_4546503483
24565,NA1_4546484173
24566,NA1_4546446195
24567,NA1_4546228234
24568,NA1_4546186232
24569,NA1_4546144436
24570,NA1_4546093701
24571,NA1_4546038692
24572,NA1_4546002416
24573,NA1_4545953326
24574,NA1_4545899907
24575,NA1_4545809468
24576,NA1_4545765087
24577,NA1_4545031319
24578,NA1_4544988668
24579,NA1_4544958012
24580,NA1_4546402083
24581,NA1_4546387699
24582,NA1_4546390283
24583,NA1_4546384084
24584,NA1_4546377288
24585,NA1_4546363664
24586,NA1_4546360521
24587,NA1_4546355189
24588,NA1_4546343682
24589,NA1_4546337477
24590,NA1_4546311711
24591,NA1_4546312877
24592,NA1_4546306735
24593,NA1_4546288087
24594,NA1_4546277878
24595,NA1_4546234790
24596,NA1_4546192954
24597,NA1_4546175914
24598,NA1_4545985368
24599,NA1_4545947724
24600,NA1_4546722012
24601,NA1_4546709961
24602,NA1_4546688522
24603,NA1_4546685737
24604,NA1_4546657226
24605,NA1_4546624460
24606,NA1_4546599713
24607,NA1_4546586227
24608,NA1_4546559153
24609,NA1_4546458703
24610,NA1_4546446662
24611,NA1_4546019643
24612,NA1_4546004891
24613,NA1_4545984770
24614,NA1_4545915019
24615,NA1_4545871170
24616,NA1_4545826052
24617,NA1_4545789224
24618,NA1_4545766320
24619,NA1_4545044236
24620,NA1_4546590142
24621,NA1_4546562069
24622,NA1_4546151037
24623,NA1_4546109193
24624,NA1_4546044112
24625,NA1_4545212256
24626,NA1_4545168234
24627,NA1_4545139806
24628,NA1_4544592065
24629,NA1_4544580203
24630,NA1_4544582965
24631,NA1_4542906691
24632,NA1_4542898028
24633,NA1_4542884787
24634,NA1_4542581631
24635,NA1_4542537870
24636,NA1_4539615048
24637,NA1_4539218822
24638,NA1_4538751517
24639,NA1_4536867754
24640,NA1_4545520050
24641,NA1_4545458878
24642,NA1_4545257797
24643,NA1_4545203833
24644,NA1_4545152161
24645,NA1_4545106653
24646,NA1_4544778868
24647,NA1_4544750264
24648,NA1_4544651878
24649,NA1_4544620252
24650,NA1_4544561706
24651,NA1_4544555331
24652,NA1_4544373018
24653,NA1_4544231597
24654,NA1_4544178494
24655,NA1_4544135703
24656,NA1_4544100175
24657,NA1_4543817023
24658,NA1_4543791394
24659,NA1_4543771086
24660,NA1_4546574651
24661,NA1_4546545214
24662,NA1_4546515999
24663,NA1_4546490481
24664,NA1_4546196934
24665,NA1_4546135676
24666,NA1_4545832352
24667,NA1_4545777631
24668,NA1_4545741525
24669,NA1_4545699463
24670,NA1_4545660524
24671,NA1_4545610201
24672,NA1_4545589142
24673,NA1_4545565048
24674,NA1_4545525118
24675,NA1_4545501284
24676,NA1_4545492606
24677,NA1_4545315531
24678,NA1_4545300138
24679,NA1_4545059717
24680,NA1_4546584898
24681,NA1_4546536274
24682,NA1_4546519809
24683,NA1_4546491706
24684,NA1_4546481170
24685,NA1_4546061021
24686,NA1_4546034032
24687,NA1_4545980400
24688,NA1_4545944245
24689,NA1_4545794273
24690,NA1_4545763843
24691,NA1_4545746538
24692,NA1_4545722842
24693,NA1_4545502986
24694,NA1_4545470538
24695,NA1_4544766408
24696,NA1_4544741518
24697,NA1_4544677712
24698,NA1_4544660987
24699,NA1_4544640608
24700,NA1_4546333197
24701,NA1_4546315298
24702,NA1_4546282611
24703,NA1_4546265760
24704,NA1_4546253843
24705,NA1_4546221744
24706,NA1_4545270081
24707,NA1_4544792176
24708,NA1_4544775274
24709,NA1_4544748039
24710,NA1_4544377154
24711,NA1_4543950517
24712,NA1_4543932840
24713,NA1_4543254282
24714,NA1_4542599525
24715,NA1_4542571274
24716,NA1_4541769866
24717,NA1_4541741689
24718,NA1_4541731261
24719,NA1_4541709303
24720,NA1_4545033548
24721,NA1_4544997799
24722,NA1_4544933817
24723,NA1_4544877473
24724,NA1_4544842137
24725,NA1_4544821806
24726,NA1_4544722767
24727,NA1_4544638841
24728,NA1_4544610620
24729,NA1_4544592390
24730,NA1_4544575127
24731,NA1_4544559185
24732,NA1_4543935180
24733,NA1_4543895296
24734,NA1_4517106498
24735,NA1_4517079541
24736,NA1_4517060156
24737,NA1_4502946627
24738,NA1_4502914673
24739,NA1_4502885110
24740,NA1_4546586158
24741,NA1_4546392025
24742,NA1_4546380836
24743,NA1_4546371076
24744,NA1_4546357235
24745,NA1_4546341487
24746,NA1_4546327145
24747,NA1_4546308528
24748,NA1_4546084919
24749,NA1_4546059434
24750,NA1_4546036882
24751,NA1_4545947412
24752,NA1_4545897252
24753,NA1_4545172623
24754,NA1_4544809350
24755,NA1_4544602360
24756,NA1_4543568062
24757,NA1_4543546691
24758,NA1_4543527501
24759,NA1_4542559535
24760,NA1_4546697970
24761,NA1_4546661102
24762,NA1_4546657994
24763,NA1_4546619456
24764,NA1_4545894647
24765,NA1_4545859115
24766,NA1_4545821780
24767,NA1_4545767212
24768,NA1_4545734319
24769,NA1_4545705190
24770,NA1_4545673721
24771,NA1_4545671958
24772,NA1_4545628666
24773,NA1_4545610807
24774,NA1_4545590929
24775,NA1_4545561734
24776,NA1_4545554915
24777,NA1_4545516635
24778,NA1_4545503578
24779,NA1_4545486175
24780,NA1_4545839558
24781,NA1_4545800040
24782,NA1_4545695856
24783,NA1_4545658300
24784,NA1_4545625734
24785,NA1_4545519316
24786,NA1_4545141668
24787,NA1_4545089457
24788,NA1_4545000311
24789,NA1_4544957539
24790,NA1_4544924933
24791,NA1_4544419520
24792,NA1_4544399563
24793,NA1_4544371576
24794,NA1_4542711268
24795,NA1_4542692451
24796,NA1_4541087212
24797,NA1_4541068834
24798,NA1_4540463607
24799,NA1_4536158929
24800,NA1_4546042346
24801,NA1_4545904617
24802,NA1_4545842417
24803,NA1_4545785467
24804,NA1_4545759830
24805,NA1_4545010458
24806,NA1_4544990981
24807,NA1_4544836786
24808,NA1_4544799294
24809,NA1_4544762611
24810,NA1_4544111826
24811,NA1_4543325009
24812,NA1_4533136991
24813,NA1_4531958278
24814,NA1_4531960749
24815,NA1_4528893624
24816,NA1_4525666059
24817,NA1_4525428546
24818,NA1_4524730079
24819,NA1_4523788978
24820,NA1_4545669815
24821,NA1_4545635587
24822,NA1_4545617259
24823,NA1_4545535487
24824,NA1_4545508723
24825,NA1_4545491798
24826,NA1_4545461683
24827,NA1_4545443507
24828,NA1_4545446234
24829,NA1_4544714645
24830,NA1_4544626572
24831,NA1_4544609529
24832,NA1_4544593290
24833,NA1_4544584245
24834,NA1_4544571243
24835,NA1_4544472109
24836,NA1_4544454521
24837,NA1_4543645777
24838,NA1_4543614705
24839,NA1_4543607220
24840,NA1_4545493748
24841,NA1_4545412041
24842,NA1_4545349310
24843,NA1_4545338020
24844,NA1_4545322283
24845,NA1_4545305172
24846,NA1_4545278316
24847,NA1_4545252322
24848,NA1_4545207974
24849,NA1_4545155503
24850,NA1_4545114848
24851,NA1_4545054282
24852,NA1_4544307240
24853,NA1_4544278664
24854,NA1_4544264295
24855,NA1_4544244298
24856,NA1_4543652742
24857,NA1_4543626692
24858,NA1_4543625100
24859,NA1_4543618774
24860,NA1_4546406056
24861,NA1_4546388485
24862,NA1_4546366620
24863,NA1_4546363400
24864,NA1_4546359925
24865,NA1_4546277213
24866,NA1_4546236299
24867,NA1_4546207172
24868,NA1_4546165847
24869,NA1_4545799158
24870,NA1_4545753505
24871,NA1_4545412041
24872,NA1_4545389634
24873,NA1_4545382610
24874,NA1_4545375388
24875,NA1_4545371930
24876,NA1_4545267889
24877,NA1_4545236826
24878,NA1_4545195663
24879,NA1_4545058566
24880,NA1_4546145016
24881,NA1_4546112857
24882,NA1_4545967031
24883,NA1_4545649367
24884,NA1_4545624091
24885,NA1_4545587589
24886,NA1_4545570414
24887,NA1_4545144853
24888,NA1_4545044464
24889,NA1_4544974573
24890,NA1_4544937144
24891,NA1_4544339976
24892,NA1_4543820571
24893,NA1_4542098913
24894,NA1_4541652759
24895,NA1_4541626118
24896,NA1_4540741924
24897,NA1_4540726610
24898,NA1_4539895296
24899,NA1_4539886271
24900,NA1_4546383013
24901,NA1_4546344854
24902,NA1_4546315398
24903,NA1_4546288520
24904,NA1_4546267514
24905,NA1_4546249195
24906,NA1_4546154618
24907,NA1_4546042525
24908,NA1_4545921651
24909,NA1_4545891369
24910,NA1_4545830486
24911,NA1_4545800045
24912,NA1_4545770186
24913,NA1_4545741069
24914,NA1_4545393960
24915,NA1_4545336123
24916,NA1_4545291976
24917,NA1_4545264485
24918,NA1_4545212472
24919,NA1_4545185013
24920,NA1_4546659882
24921,NA1_4546593304
24922,NA1_4546566599
24923,NA1_4546553427
24924,NA1_4546525869
24925,NA1_4546171819
24926,NA1_4546115829
24927,NA1_4546070691
24928,NA1_4546019528
24929,NA1_4545947383
24930,NA1_4545896235
24931,NA1_4545843441
24932,NA1_4545813035
24933,NA1_4545745383
24934,NA1_4545710457
24935,NA1_4545686143
24936,NA1_4545157990
24937,NA1_4545115542
24938,NA1_4545084118
24939,NA1_4545014511
24940,NA1_4546675701
24941,NA1_4546645847
24942,NA1_4546448847
24943,NA1_4546417110
24944,NA1_4546406046
24945,NA1_4546390710
24946,NA1_4546321829
24947,NA1_4545740761
24948,NA1_4545690817
24949,NA1_4545586782
24950,NA1_4545511786
24951,NA1_4545484684
24952,NA1_4545453582
24953,NA1_4545445545
24954,NA1_4545430201
24955,NA1_4543954660
24956,NA1_4543879680
24957,NA1_4543873968
24958,NA1_4543846654
24959,NA1_4286309530
24960,NA1_4546754848
24961,NA1_4546717453
24962,NA1_4546693389
24963,NA1_4546671126
24964,NA1_4546620118
24965,NA1_4546589593
24966,NA1_4546565880
24967,NA1_4546536104
24968,NA1_4546521101
24969,NA1_4546359061
24970,NA1_4546347457
24971,NA1_4546330025
24972,NA1_4546307973
24973,NA1_4546278021
24974,NA1_4546256962
24975,NA1_4546228549
24976,NA1_4546195157
24977,NA1_4546158188
24978,NA1_4546115662
24979,NA1_4546097236
24980,NA1_4546687342
24981,NA1_4546662044
24982,NA1_4546639381
24983,NA1_4546591211
24984,NA1_4546576741
24985,NA1_4546201299
24986,NA1_4546146285
24987,NA1_4546101721
24988,NA1_4546056359
24989,NA1_4545985272
24990,NA1_4545937063
24991,NA1_4545658300
24992,NA1_4545636320
24993,NA1_4545618018
24994,NA1_4545595378
24995,NA1_4545316407
24996,NA1_4545292656
24997,NA1_4545293123
24998,NA1_4545271773
24999,NA1_4545221701
25000,NA1_4546494065
25001,NA1_4546469064
25002,NA1_4546447955
25003,NA1_4546110574
25004,NA1_4545899374
25005,NA1_4545831531
25006,NA1_4545813816
25007,NA1_4545755528
25008,NA1_4545718432
25009,NA1_4545621706
25010,NA1_4545430820
25011,NA1_4545400525
25012,NA1_4545385702
25013,NA1_4544476110
25014,NA1_4544475766
25015,NA1_4544464251
25016,NA1_4544461208
25017,NA1_4544450829
25018,NA1_4544435784
25019,NA1_4544413425
25020,NA1_4546695219
25021,NA1_4546639399
25022,NA1_4546564408
25023,NA1_4546555717
25024,NA1_4546341767
25025,NA1_4546319564
25026,NA1_4546154545
25027,NA1_4546145770
25028,NA1_4546013865
25029,NA1_4545961512
25030,NA1_4545887390
25031,NA1_4545685580
25032,NA1_4545643259
25033,NA1_4545615432
25034,NA1_4545609271
25035,NA1_4545569617
25036,NA1_4545550519
25037,NA1_4545189437
25038,NA1_4545146499
25039,NA1_4545091721
25040,NA1_4546427851
25041,NA1_4546417849
25042,NA1_4545850068
25043,NA1_4545818163
25044,NA1_4545781928
25045,NA1_4545612598
25046,NA1_4544925023
25047,NA1_4544878711
25048,NA1_4544844305
25049,NA1_4544696933
25050,NA1_4544661556
25051,NA1_4544538074
25052,NA1_4544066260
25053,NA1_4544040790
25054,NA1_4543838202
25055,NA1_4543815965
25056,NA1_4543685723
25057,NA1_4543041286
25058,NA1_4542330070
25059,NA1_4542150106
25060,NA1_4546491507
25061,NA1_4545831053
25062,NA1_4545788024
25063,NA1_4545750680
25064,NA1_4545726316
25065,NA1_4545706046
25066,NA1_4545654648
25067,NA1_4545636065
25068,NA1_4545600122
25069,NA1_4545048745
25070,NA1_4544993728
25071,NA1_4544952083
25072,NA1_4544915283
25073,NA1_4544886765
25074,NA1_4544853189
25075,NA1_4544823487
25076,NA1_4544789667
25077,NA1_4544773110
25078,NA1_4544754750
25079,NA1_4544567398
25080,NA1_4546055870
25081,NA1_4545996501
25082,NA1_4545941073
25083,NA1_4545878325
25084,NA1_4545836451
25085,NA1_4545813888
25086,NA1_4545172027
25087,NA1_4545139995
25088,NA1_4545104105
25089,NA1_4545055891
25090,NA1_4545017197
25091,NA1_4544961248
25092,NA1_4544930846
25093,NA1_4544881340
25094,NA1_4544848987
25095,NA1_4544800381
25096,NA1_4544783005
25097,NA1_4544747360
25098,NA1_4544724545
25099,NA1_4543851526
25100,NA1_4546711391
25101,NA1_4546670202
25102,NA1_4546641130
25103,NA1_4546179892
25104,NA1_4546108508
25105,NA1_4546075283
25106,NA1_4545966747
25107,NA1_4545915458
25108,NA1_4545869364
25109,NA1_4545836867
25110,NA1_4544939055
25111,NA1_4544886985
25112,NA1_4544852917
25113,NA1_4544806649
25114,NA1_4544759719
25115,NA1_4544746805
25116,NA1_4544708153
25117,NA1_4544638187
25118,NA1_4544596689
25119,NA1_4544240832
25120,NA1_4546632046
25121,NA1_4546609712
25122,NA1_4546599145
25123,NA1_4546246552
25124,NA1_4546195991
25125,NA1_4546141139
25126,NA1_4546089908
25127,NA1_4545148497
25128,NA1_4545102990
25129,NA1_4545063760
25130,NA1_4544999576
25131,NA1_4544977132
25132,NA1_4544874548
25133,NA1_4544857779
25134,NA1_4544804603
25135,NA1_4544782223
25136,NA1_4544755875
25137,NA1_4544117368
25138,NA1_4543993118
25139,NA1_4543969335
25140,NA1_4546636660
25141,NA1_4546292376
25142,NA1_4546268798
25143,NA1_4546213218
25144,NA1_4545677230
25145,NA1_4545633441
25146,NA1_4545613322
25147,NA1_4545580616
25148,NA1_4545523288
25149,NA1_4545508247
25150,NA1_4545041646
25151,NA1_4544997628
25152,NA1_4544922532
25153,NA1_4544895479
25154,NA1_4544854383
25155,NA1_4544719505
25156,NA1_4544673347
25157,NA1_4544678868
25158,NA1_4544650339
25159,NA1_4543733263
25160,NA1_4546549017
25161,NA1_4546527026
25162,NA1_4546501340
25163,NA1_4546479677
25164,NA1_4546472606
25165,NA1_4546458146
25166,NA1_4546410526
25167,NA1_4546406888
25168,NA1_4546391418
25169,NA1_4546368690
25170,NA1_4546370789
25171,NA1_4546358769
25172,NA1_4546339861
25173,NA1_4546323964
25174,NA1_4546303345
25175,NA1_4546173328
25176,NA1_4546126168
25177,NA1_4546063834
25178,NA1_4546006802
25179,NA1_4545929727
25180,NA1_4545412456
25181,NA1_4545403044
25182,NA1_4545405754
25183,NA1_4545396944
25184,NA1_4544962128
25185,NA1_4544939673
25186,NA1_4544908053
25187,NA1_4544864566
25188,NA1_4544828851
25189,NA1_4544757023
25190,NA1_4544727824
25191,NA1_4544706261
25192,NA1_4544677766
25193,NA1_4544656393
25194,NA1_4543969396
25195,NA1_4543940395
25196,NA1_4543129567
25197,NA1_4543101540
25198,NA1_4542348194
25199,NA1_4542282727
25200,NA1_4546660472
25201,NA1_4546587031
25202,NA1_4546563329
25203,NA1_4546190166
25204,NA1_4546145236
25205,NA1_4545271034
25206,NA1_4545219547
25207,NA1_4545201969
25208,NA1_4545139391
25209,NA1_4545096574
25210,NA1_4545071866
25211,NA1_4545046939
25212,NA1_4545001627
25213,NA1_4544723126
25214,NA1_4544702052
25215,NA1_4544680846
25216,NA1_4544667927
25217,NA1_4544632478
25218,NA1_3972943326
25219,NA1_3972807760
25220,NA1_4546542945
25221,NA1_4546518107
25222,NA1_4546502510
25223,NA1_4546098406
25224,NA1_4546070198
25225,NA1_4546054670
25226,NA1_4545661276
25227,NA1_4545623444
25228,NA1_4545603384
25229,NA1_4545540362
25230,NA1_4545535977
25231,NA1_4545509466
25232,NA1_4545491245
25233,NA1_4545474420
25234,NA1_4545238906
25235,NA1_4545215938
25236,NA1_4545167594
25237,NA1_4545122026
25238,NA1_4544718131
25239,NA1_4544699204
25240,NA1_4546549210
25241,NA1_4546528498
25242,NA1_4545966660
25243,NA1_4545654650
25244,NA1_4545626573
25245,NA1_4545600918
25246,NA1_4544709881
25247,NA1_4544674919
25248,NA1_4544664786
25249,NA1_4544632305
25250,NA1_4544619998
25251,NA1_4544603660
25252,NA1_4544345436
25253,NA1_4544317229
25254,NA1_4544081624
25255,NA1_4544035102
25256,NA1_4543183341
25257,NA1_4540645487
25258,NA1_4540438932
25259,NA1_4540306630
25260,NA1_4546678307
25261,NA1_4546646181
25262,NA1_4546564765
25263,NA1_4546502946
25264,NA1_4546487791
25265,NA1_4546224145
25266,NA1_4546202149
25267,NA1_4546191841
25268,NA1_4546161028
25269,NA1_4545922457
25270,NA1_4545912713
25271,NA1_4545554500
25272,NA1_4545532637
25273,NA1_4545529877
25274,NA1_4545514952
25275,NA1_4545501235
25276,NA1_4545484534
25277,NA1_4545363431
25278,NA1_4545246929
25279,NA1_4544740540
25280,NA1_4546692846
25281,NA1_4546656001
25282,NA1_4546628323
25283,NA1_4546593386
25284,NA1_4546566643
25285,NA1_4546523718
25286,NA1_4546501128
25287,NA1_4546478442
25288,NA1_4546410981
25289,NA1_4546406898
25290,NA1_4546397860
25291,NA1_4546385082
25292,NA1_4546377949
25293,NA1_4546360226
25294,NA1_4546341948
25295,NA1_4546316467
25296,NA1_4545894750
25297,NA1_4545846967
25298,NA1_4545811942
25299,NA1_4545747490
25300,NA1_4544954288
25301,NA1_4544907498
25302,NA1_4544879141
25303,NA1_4544841908
25304,NA1_4544740828
25305,NA1_4544693644
25306,NA1_4544670623
25307,NA1_4544645242
25308,NA1_4544626556
25309,NA1_4544604481
25310,NA1_4544591248
25311,NA1_4544582047
25312,NA1_4544534554
25313,NA1_4544522638
25314,NA1_4544526287
25315,NA1_4543022990
25316,NA1_4543002257
25317,NA1_4542982794
25318,NA1_4542955997
25319,NA1_4542920648
25320,NA1_4546159189
25321,NA1_4546135663
25322,NA1_4546039322
25323,NA1_4546001693
25324,NA1_4545987879
25325,NA1_4545969035
25326,NA1_4545945676
25327,NA1_4545729832
25328,NA1_4545693830
25329,NA1_4545674003
25330,NA1_4545613642
25331,NA1_4545596925
25332,NA1_4545590745
25333,NA1_4545562872
25334,NA1_4545539089
25335,NA1_4545096980
25336,NA1_4545058160
25337,NA1_4545020745
25338,NA1_4544963582
25339,NA1_4544917302
25340,NA1_4546731566
25341,NA1_4546722873
25342,NA1_4546694479
25343,NA1_4546396199
25344,NA1_4546391551
25345,NA1_4546380693
25346,NA1_4546385768
25347,NA1_4546190069
25348,NA1_4546134701
25349,NA1_4546090838
25350,NA1_4546044993
25351,NA1_4545568932
25352,NA1_4545508826
25353,NA1_4545480347
25354,NA1_4545463599
25355,NA1_4545452452
25356,NA1_4545429578
25357,NA1_4545434868
25358,NA1_4545420964
25359,NA1_4545406354
25360,NA1_4546692937
25361,NA1_4546663929
25362,NA1_4545856312
25363,NA1_4545817652
25364,NA1_4545801071
25365,NA1_4545773496
25366,NA1_4545750362
25367,NA1_4545728466
25368,NA1_4545521618
25369,NA1_4545509335
25370,NA1_4545227305
25371,NA1_4545187304
25372,NA1_4545139278
25373,NA1_4544775445
25374,NA1_4544751144
25375,NA1_4544731882
25376,NA1_4544692416
25377,NA1_4544601438
25378,NA1_4544597795
25379,NA1_4544583070
25380,NA1_4546536275
25381,NA1_4546513265
25382,NA1_4546199141
25383,NA1_4546169500
25384,NA1_4546116636
25385,NA1_4546081619
25386,NA1_4546053014
25387,NA1_4546015889
25388,NA1_4545952294
25389,NA1_4545857836
25390,NA1_4545823235
25391,NA1_4545781670
25392,NA1_4545284473
25393,NA1_4545274775
25394,NA1_4545258617
25395,NA1_4545240295
25396,NA1_4545228194
25397,NA1_4544646828
25398,NA1_4544639038
25399,NA1_4544616375
25400,NA1_4546608904
25401,NA1_4546005972
25402,NA1_4545951569
25403,NA1_4545911411
25404,NA1_4545879097
25405,NA1_4545832219
25406,NA1_4544945404
25407,NA1_4544899340
25408,NA1_4544866142
25409,NA1_4544822974
25410,NA1_4544790193
25411,NA1_4544769422
25412,NA1_4544744959
25413,NA1_4544723073
25414,NA1_4543330827
25415,NA1_4543274973
25416,NA1_4543222836
25417,NA1_4543164094
25418,NA1_4543119596
25419,NA1_4543037192
25420,NA1_4546525696
25421,NA1_4546519360
25422,NA1_4546514006
25423,NA1_4546505738
25424,NA1_4546480731
25425,NA1_4546488909
25426,NA1_4545982091
25427,NA1_4545958786
25428,NA1_4545927069
25429,NA1_4545889979
25430,NA1_4545860737
25431,NA1_4545822020
25432,NA1_4545799009
25433,NA1_4545776063
25434,NA1_4545744481
25435,NA1_4545094925
25436,NA1_4545051393
25437,NA1_4545013389
25438,NA1_4544947301
25439,NA1_4544904019
25440,NA1_4546605713
25441,NA1_4546592465
25442,NA1_4546566716
25443,NA1_4546417915
25444,NA1_4546403520
25445,NA1_4546401740
25446,NA1_4546381082
25447,NA1_4545721187
25448,NA1_4545689939
25449,NA1_4545393682
25450,NA1_4544883033
25451,NA1_4544863846
25452,NA1_4544837811
25453,NA1_4544800996
25454,NA1_4544790797
25455,NA1_4544756469
25456,NA1_4544750920
25457,NA1_4544612088
25458,NA1_4544576678
25459,NA1_4544573439
25460,NA1_4546218997
25461,NA1_4546175620
25462,NA1_4546154296
25463,NA1_4546109050
25464,NA1_4546096943
25465,NA1_4546046105
25466,NA1_4545994035
25467,NA1_4545945554
25468,NA1_4545899554
25469,NA1_4545286119
25470,NA1_4545256371
25471,NA1_4545224409
25472,NA1_4545034951
25473,NA1_4544973385
25474,NA1_4544939179
25475,NA1_4544893494
25476,NA1_4544841434
25477,NA1_4544800590
25478,NA1_4543909555
25479,NA1_4543899369
25480,NA1_4546008112
25481,NA1_4545957559
25482,NA1_4545905711
25483,NA1_4545656306
25484,NA1_4545626942
25485,NA1_4545513706
25486,NA1_4545485216
25487,NA1_4544978863
25488,NA1_4544928744
25489,NA1_4544871186
25490,NA1_4544716574
25491,NA1_4544669174
25492,NA1_4544664957
25493,NA1_4544634231
25494,NA1_4544589300
25495,NA1_4544575937
25496,NA1_4544118501
25497,NA1_4544038820
25498,NA1_4543991643
25499,NA1_4543828200
25500,NA1_4546353128
25501,NA1_4546342033
25502,NA1_4546319647
25503,NA1_4546293646
25504,NA1_4546269093
25505,NA1_4546224615
25506,NA1_4546183559
25507,NA1_4546162108
25508,NA1_4546106615
25509,NA1_4546077235
25510,NA1_4545622738
25511,NA1_4545117711
25512,NA1_4544970786
25513,NA1_4544932592
25514,NA1_4544773819
25515,NA1_4544701284
25516,NA1_4544687866
25517,NA1_4544252676
25518,NA1_4544217997
25519,NA1_4544180098
25520,NA1_4546058519
25521,NA1_4546016915
25522,NA1_4545962689
25523,NA1_4545957495
25524,NA1_4545934932
25525,NA1_4545901286
25526,NA1_4545861772
25527,NA1_4545779738
25528,NA1_4545749829
25529,NA1_4545704090
25530,NA1_4545669637
25531,NA1_4545644621
25532,NA1_4545624422
25533,NA1_4545603420
25534,NA1_4545594273
25535,NA1_4545569980
25536,NA1_4545138781
25537,NA1_4545074700
25538,NA1_4545033643
25539,NA1_4545003433
25540,NA1_4546715097
25541,NA1_4546694816
25542,NA1_4544957409
25543,NA1_4544919540
25544,NA1_4544886595
25545,NA1_4544854221
25546,NA1_4544826292
25547,NA1_4544791538
25548,NA1_4544703076
25549,NA1_4544680424
25550,NA1_4544655475
25551,NA1_4544630986
25552,NA1_4544613377
25553,NA1_4544594108
25554,NA1_4544223727
25555,NA1_4544195903
25556,NA1_4543305095
25557,NA1_4543270695
25558,NA1_4543256890
25559,NA1_4543221593
25560,NA1_4546529480
25561,NA1_4546499592
25562,NA1_4546478538
25563,NA1_4546128652
25564,NA1_4546090497
25565,NA1_4545980681
25566,NA1_4545955257
25567,NA1_4545908540
25568,NA1_4545415542
25569,NA1_4545403704
25570,NA1_4545405104
25571,NA1_4545398112
25572,NA1_4545386897
25573,NA1_4545284001
25574,NA1_4545239305
25575,NA1_4544809435
25576,NA1_4544736322
25577,NA1_4543949936
25578,NA1_4543810891
25579,NA1_4543776627
25580,NA1_4546618809
25581,NA1_4545901704
25582,NA1_4545856533
25583,NA1_4545819740
25584,NA1_4545781963
25585,NA1_4545701635
25586,NA1_4545685753
25587,NA1_4545654981
25588,NA1_4545634890
25589,NA1_4545604215
25590,NA1_4544804603
25591,NA1_4544771356
